state,year,quarter,price
CA,1975,2,42.74,,,,
CA,1975,3,44.27,,,,
CA,1975,4,45.77,,,,
CA,1976,1,47.79,,,,
CA,1976,2,50.25,,,,
CA,1976,3,53.56,,,,
CA,1976,4,55.58,,,,
CA,1977,1,58.02,,,,
CA,1977,2,63.01,,,,
CA,1977,3,67.94,,,,
CA,1977,4,70.66,,,,
CA,1978,1,73.21,,,,
CA,1978,2,76,,,,
CA,1978,3,78.62,,,,
CA,1978,4,81.8,,,,
CA,1979,1,84.85,,,,
CA,1979,2,88.62,,,,
CA,1979,3,93.1,,,,
CA,1979,4,96.4,,,,
CA,1980,1,100,,,,
CA,1980,2,102.86,,,,
CA,1980,3,106.55,,,,
CA,1980,4,108.39,,,,
CA,1981,1,110.42,,,,
CA,1981,2,112.96,,,,
CA,1981,3,116.34,,,,
CA,1981,4,117.53,,,,
CA,1982,1,104.36,,,,
CA,1982,2,107.44,,,,
CA,1982,3,104.91,,,,
CA,1982,4,115.88,,,,
CA,1983,1,116.73,,,,
CA,1983,2,117.43,,,,
CA,1983,3,117.26,,,,
CA,1983,4,117.79,,,,
CA,1984,1,119.51,,,,
CA,1984,2,120.13,,,,
CA,1984,3,121.71,,,,
CA,1984,4,122.79,,,,
CA,1985,1,124.54,,,,
CA,1985,2,126.34,,,,
CA,1985,3,129.2,,,,
CA,1985,4,130.6,,,,
CA,1986,1,132.29,,,,
CA,1986,2,134.83,,,,
CA,1986,3,137.78,,,,
CA,1986,4,141.14,,,,
CA,1987,1,144.76,,,,
CA,1987,2,148.31,,,,
CA,1987,3,152.98,,,,
CA,1987,4,157.3,,,,
CA,1988,1,163.08,,,,
CA,1988,2,169.78,,,,
CA,1988,3,177.85,,,,
CA,1988,4,187.58,,,,
CA,1989,1,196.38,,,,
CA,1989,2,206.03,,,,
CA,1989,3,217.94,,,,
CA,1989,4,224.78,,,,
CA,1990,1,227.56,,,,
CA,1990,2,228.28,,,,
CA,1990,3,230.23,,,,
CA,1990,4,228.67,,,,
CA,1991,1,228.59,,,,
CA,1991,2,227.17,,,,
CA,1991,3,227.17,,,,
CA,1991,4,228.85,,,,
CA,1992,1,227.63,,,,
CA,1992,2,225.28,,,,
CA,1992,3,224.84,,,,
CA,1992,4,222.74,,,,
CA,1993,1,219.29,,,,
CA,1993,2,217.4,,,,
CA,1993,3,215.56,,,,
CA,1993,4,214.28,,,,
CA,1994,1,212.16,,,,
CA,1994,2,207.02,,,,
CA,1994,3,203.96,,,,
CA,1994,4,201.08,,,,
CA,1995,1,199.75,,,,
CA,1995,2,201.65,,,,
CA,1995,3,203.98,,,,
CA,1995,4,203.66,,,,
CA,1996,1,203.63,,,,
CA,1996,2,201.04,,,,
CA,1996,3,200.67,,,,
CA,1996,4,201.72,,,,
CA,1997,1,202.66,,,,
CA,1997,2,204.7,,,,
CA,1997,3,208.75,,,,
CA,1997,4,212.4,,,,
CA,1998,1,217.04,,,,
CA,1998,2,221.78,,,,
CA,1998,3,227.64,,,,
CA,1998,4,232.04,,,,
CA,1999,1,235.53,,,,
CA,1999,2,239.54,,,,
CA,1999,3,245.05,,,,
CA,1999,4,250.25,,,,
CA,2000,1,261.13,,,,
CA,2000,2,268.15,,,,
CA,2000,3,277.15,,,,
CA,2000,4,285.72,,,,
CA,2001,1,296.76,,,,
CA,2001,2,305.84,,,,
CA,2001,3,312.27,,,,
CA,2001,4,316.66,,,,
CA,2002,1,325.12,,,,
CA,2002,2,336.16,,,,
CA,2002,3,348.81,,,,
CA,2002,4,359.01,,,,
CA,2003,1,367.3,,,,
CA,2003,2,374.18,,,,
CA,2003,3,386.87,,,,
CA,2003,4,411.62,,,,
CA,2004,1,424.89,,,,
CA,2004,2,451.49,,,,
CA,2004,3,497.41,,,,
CA,2004,4,516.51,,,,
CA,2005,1,539.06,,,,
CA,2005,2,570.67,,,,
CA,2005,3,599.13,,,,
CA,2005,4,625.85,,,,
CA,2006,1,638.81,,,,
CA,2006,2,644.67,,,,
CA,2006,3,646.79,,,,
CA,2006,4,643.05,,,,
CA,2007,1,634.27,,,,
CA,2007,2,623.63,,,,
CA,2007,3,600.31,,,,
CA,2007,4,575.9,,,,
CA,2008,1,543.64,,,,
CA,2008,2,498.77,,,,
CA,2008,3,460.96,,,,
CA,2008,4,445.09,,,,
CA,2009,1,441.08,,,,
CA,2009,2,420.96,,,,
CA,2009,3,411.67,,,,
CA,2009,4,413.01,,,,
CA,2010,1,409.97,,,,
CA,2010,2,408.77,,,,
CA,2010,3,411,,,,
CA,2010,4,406.48,,,,
CA,2011,1,391.99,,,,
CA,2011,2,385.71,,,,
CA,2011,3,387.31,,,,
CA,2011,4,386.13,,,,
CA,2012,1,381.83,,,,
CA,2012,2,382.48,,,,
CA,2012,3,391.4,,,,
CA,2012,4,399.72,,,,
CA,2013,1,408.16,,,,
CA,2013,2,426.93,,,,
CA,2013,3,448.05,,,,
CA,2013,4,462.93,,,,
CA,2014,1,472.58,,,,
CA,2014,2,485.34,,,,
CA,2014,3,495.49,,,,
CA,2014,4,501.1,,,,
CA,2015,1,506.29,,,,
CA,2015,2,517.7,,,,
CA,2015,3,530.92,,,,
CA,2015,4,538.24,,,,
CA,2016,1,545.27,,,,
CA,2016,2,554.9,,,,
CA,2016,3,567.02,,,,
CA,2016,4,573.84,,,,
CA,2017,1,579.88,,,,
CA,2017,2,591.94,,,,
CA,2017,3,603.63,,,,
CA,2017,4,612.35,,,,
CA,2018,1,622.79,,,,
CA,2018,2,634.66,,,,
CA,2018,3,642.7,,,,
CA,2018,4,642.6,,,,
CA,2019,1,646.61,,,,
CA,2019,2,653.22,,,,
CA,2019,3,660.06,,,,
CA,2019,4,664.29,,,,
CA,2020,1,670.48,,,,
CA,2020,2,678.17,,,,
CA,2020,3,686.17,,,,
CA,2020,4,700.21,,,,
CA,2021,1,719.55,,,,
CA,2021,2,761.96,,,,
CA,2021,3,801.31,,,,
CA,2021,4,833.84,,,,
CO,1975,1,54.27,,,,
CO,1975,2,54.81,,,,
CO,1975,3,54.72,,,,
CO,1975,4,54.91,,,,
CO,1976,1,54.91,,,,
CO,1976,2,59.82,,,,
CO,1976,3,59.55,,,,
CO,1976,4,62.09,,,,
CO,1977,1,64.97,,,,
CO,1977,2,65.55,,,,
CO,1977,3,68.95,,,,
CO,1977,4,73,,,,
CO,1978,1,75.91,,,,
CO,1978,2,79.87,,,,
CO,1978,3,84.04,,,,
CO,1978,4,87.41,,,,
CO,1979,1,91.74,,,,
CO,1979,2,94.54,,,,
CO,1979,3,97.47,,,,
CO,1979,4,99.44,,,,
CO,1980,1,100,,,,
CO,1980,2,102.32,,,,
CO,1980,3,107.12,,,,
CO,1980,4,106.56,,,,
CO,1981,1,106.52,,,,
CO,1981,2,108.51,,,,
CO,1981,3,114.54,,,,
CO,1981,4,110.37,,,,
CO,1982,1,119.63,,,,
CO,1982,2,120.77,,,,
CO,1982,3,122.52,,,,
CO,1982,4,126.44,,,,
CO,1983,1,126.17,,,,
CO,1983,2,125.21,,,,
CO,1983,3,126.35,,,,
CO,1983,4,121.99,,,,
CO,1984,1,126.19,,,,
CO,1984,2,125.52,,,,
CO,1984,3,125.74,,,,
CO,1984,4,123.43,,,,
CO,1985,1,126.32,,,,
CO,1985,2,125.53,,,,
CO,1985,3,126.59,,,,
CO,1985,4,124.2,,,,
CO,1986,1,128.8,,,,
CO,1986,2,129.52,,,,
CO,1986,3,128.67,,,,
CO,1986,4,127.98,,,,
CO,1987,1,129.7,,,,
CO,1987,2,128.18,,,,
CO,1987,3,125.5,,,,
CO,1987,4,124.41,,,,
CO,1988,1,125.45,,,,
CO,1988,2,125.07,,,,
CO,1988,3,123.87,,,,
CO,1988,4,123.46,,,,
CO,1989,1,123.47,,,,
CO,1989,2,124.4,,,,
CO,1989,3,126.9,,,,
CO,1989,4,126.42,,,,
CO,1990,1,127.02,,,,
CO,1990,2,128.09,,,,
CO,1990,3,129.06,,,,
CO,1990,4,129.34,,,,
CO,1991,1,130.81,,,,
CO,1991,2,132.47,,,,
CO,1991,3,133.64,,,,
CO,1991,4,135.9,,,,
CO,1992,1,137.79,,,,
CO,1992,2,140.88,,,,
CO,1992,3,143.96,,,,
CO,1992,4,146.66,,,,
CO,1993,1,149.35,,,,
CO,1993,2,153,,,,
CO,1993,3,157.33,,,,
CO,1993,4,161.23,,,,
CO,1994,1,165.95,,,,
CO,1994,2,173.58,,,,
CO,1994,3,177.9,,,,
CO,1994,4,179.38,,,,
CO,1995,1,182.68,,,,
CO,1995,2,186.3,,,,
CO,1995,3,190.02,,,,
CO,1995,4,192.9,,,,
CO,1996,1,195.27,,,,
CO,1996,2,197.78,,,,
CO,1996,3,199.98,,,,
CO,1996,4,202.72,,,,
CO,1997,1,204.85,,,,
CO,1997,2,207.54,,,,
CO,1997,3,210.85,,,,
CO,1997,4,214.14,,,,
CO,1998,1,217.15,,,,
CO,1998,2,219.76,,,,
CO,1998,3,223.77,,,,
CO,1998,4,226.52,,,,
CO,1999,1,230.91,,,,
CO,1999,2,237.98,,,,
CO,1999,3,245.85,,,,
CO,1999,4,250.1,,,,
CO,2000,1,259.54,,,,
CO,2000,2,265.9,,,,
CO,2000,3,272.88,,,,
CO,2000,4,278.98,,,,
CO,2001,1,286.8,,,,
CO,2001,2,292.63,,,,
CO,2001,3,298.03,,,,
CO,2001,4,300.47,,,,
CO,2002,1,303.96,,,,
CO,2002,2,307.3,,,,
CO,2002,3,311.68,,,,
CO,2002,4,313.59,,,,
CO,2003,1,314.48,,,,
CO,2003,2,315.84,,,,
CO,2003,3,317.26,,,,
CO,2003,4,320.91,,,,
CO,2004,1,323.31,,,,
CO,2004,2,325.8,,,,
CO,2004,3,330.37,,,,
CO,2004,4,333.57,,,,
CO,2005,1,337.09,,,,
CO,2005,2,342.06,,,,
CO,2005,3,347.41,,,,
CO,2005,4,350.75,,,,
CO,2006,1,351.83,,,,
CO,2006,2,353.65,,,,
CO,2006,3,355.23,,,,
CO,2006,4,358.54,,,,
CO,2007,1,359.46,,,,
CO,2007,2,360.41,,,,
CO,2007,3,358.08,,,,
CO,2007,4,358.97,,,,
CO,2008,1,360.87,,,,
CO,2008,2,358.69,,,,
CO,2008,3,351.68,,,,
CO,2008,4,352.71,,,,
CO,2009,1,359.23,,,,
CO,2009,2,353.39,,,,
CO,2009,3,345.03,,,,
CO,2009,4,344.09,,,,
CO,2010,1,340.24,,,,
CO,2010,2,336.28,,,,
CO,2010,3,340.49,,,,
CO,2010,4,338.98,,,,
CO,2011,1,330.44,,,,
CO,2011,2,324.6,,,,
CO,2011,3,327.94,,,,
CO,2011,4,330.84,,,,
CO,2012,1,329.09,,,,
CO,2012,2,329.98,,,,
CO,2012,3,335.38,,,,
CO,2012,4,338.4,,,,
CO,2013,1,342.52,,,,
CO,2013,2,349.58,,,,
CO,2013,3,358.12,,,,
CO,2013,4,361.13,,,,
CO,2014,1,366.28,,,,
CO,2014,2,378.88,,,,
CO,2014,3,387.24,,,,
CO,2014,4,393,,,,
CO,2015,1,400.46,,,,
CO,2015,2,417.15,,,,
CO,2015,3,432.22,,,,
CO,2015,4,438.17,,,,
CO,2016,1,445.96,,,,
CO,2016,2,461.68,,,,
CO,2016,3,474.23,,,,
CO,2016,4,481.07,,,,
CO,2017,1,489.27,,,,
CO,2017,2,506.46,,,,
CO,2017,3,514.55,,,,
CO,2017,4,521.8,,,,
CO,2018,1,535.65,,,,
CO,2018,2,549.34,,,,
CO,2018,3,557.56,,,,
CO,2018,4,559.37,,,,
CO,2019,1,567.03,,,,
CO,2019,2,575.94,,,,
CO,2019,3,581.19,,,,
CO,2019,4,586.02,,,,
CO,2020,1,592.3,,,,
CO,2020,2,599.34,,,,
CO,2020,3,608.78,,,,
CO,2020,4,621.26,,,,
CO,2021,1,637.75,,,,
CO,2021,2,683.49,,,,
CO,2021,3,723.92,,,,
CO,2021,4,743.69,,,,
CT,1975,1,62.33,,,,
CT,1975,2,62.61,,,,
CT,1975,3,61.78,,,,
CT,1975,4,61.97,,,,
CT,1976,1,64.73,,,,
CT,1976,2,64.12,,,,
CT,1976,3,67.19,,,,
CT,1976,4,67.86,,,,
CT,1977,1,64.18,,,,
CT,1977,2,68.45,,,,
CT,1977,3,71.48,,,,
CT,1977,4,72.42,,,,
CT,1978,1,73.59,,,,
CT,1978,2,79.63,,,,
CT,1978,3,87.17,,,,
CT,1978,4,88.23,,,,
CT,1979,1,95.38,,,,
CT,1979,2,97.52,,,,
CT,1979,3,100.42,,,,
CT,1979,4,101.8,,,,
CT,1980,1,100,,,,
CT,1980,2,101.63,,,,
CT,1980,3,103.81,,,,
CT,1980,4,104.79,,,,
CT,1981,1,104.42,,,,
CT,1981,2,109.73,,,,
CT,1981,3,114.22,,,,
CT,1981,4,111.69,,,,
CT,1982,1,111.83,,,,
CT,1982,2,112.32,,,,
CT,1982,3,111.05,,,,
CT,1982,4,112.98,,,,
CT,1983,1,118.79,,,,
CT,1983,2,121.09,,,,
CT,1983,3,122.52,,,,
CT,1983,4,126.24,,,,
CT,1984,1,131.12,,,,
CT,1984,2,134.59,,,,
CT,1984,3,140.29,,,,
CT,1984,4,141.81,,,,
CT,1985,1,148.35,,,,
CT,1985,2,155.49,,,,
CT,1985,3,160.05,,,,
CT,1985,4,168.84,,,,
CT,1986,1,174.51,,,,
CT,1986,2,185.4,,,,
CT,1986,3,199.38,,,,
CT,1986,4,212.65,,,,
CT,1987,1,224.92,,,,
CT,1987,2,237.36,,,,
CT,1987,3,250.2,,,,
CT,1987,4,257.55,,,,
CT,1988,1,263.37,,,,
CT,1988,2,267.58,,,,
CT,1988,3,265.81,,,,
CT,1988,4,266.35,,,,
CT,1989,1,261.7,,,,
CT,1989,2,261.5,,,,
CT,1989,3,262.36,,,,
CT,1989,4,261.35,,,,
CT,1990,1,257.45,,,,
CT,1990,2,249.63,,,,
CT,1990,3,247.04,,,,
CT,1990,4,240.33,,,,
CT,1991,1,239.94,,,,
CT,1991,2,236.52,,,,
CT,1991,3,233.83,,,,
CT,1991,4,236.1,,,,
CT,1992,1,237.12,,,,
CT,1992,2,232.46,,,,
CT,1992,3,233.28,,,,
CT,1992,4,233.09,,,,
CT,1993,1,229.48,,,,
CT,1993,2,230.1,,,,
CT,1993,3,230.08,,,,
CT,1993,4,230.68,,,,
CT,1994,1,228.74,,,,
CT,1994,2,223.57,,,,
CT,1994,3,220.67,,,,
CT,1994,4,217.89,,,,
CT,1995,1,216.69,,,,
CT,1995,2,219.48,,,,
CT,1995,3,224.8,,,,
CT,1995,4,225.02,,,,
CT,1996,1,227.98,,,,
CT,1996,2,225.11,,,,
CT,1996,3,221.86,,,,
CT,1996,4,223.22,,,,
CT,1997,1,224.54,,,,
CT,1997,2,225.58,,,,
CT,1997,3,228.16,,,,
CT,1997,4,230.43,,,,
CT,1998,1,235.98,,,,
CT,1998,2,236.05,,,,
CT,1998,3,239.54,,,,
CT,1998,4,242.64,,,,
CT,1999,1,245.94,,,,
CT,1999,2,248.92,,,,
CT,1999,3,253.7,,,,
CT,1999,4,256.8,,,,
CT,2000,1,261.56,,,,
CT,2000,2,268.68,,,,
CT,2000,3,274.47,,,,
CT,2000,4,278.27,,,,
CT,2001,1,285.14,,,,
CT,2001,2,291.25,,,,
CT,2001,3,298.39,,,,
CT,2001,4,303.62,,,,
CT,2002,1,310.1,,,,
CT,2002,2,318.98,,,,
CT,2002,3,327.66,,,,
CT,2002,4,334.55,,,,
CT,2003,1,338.78,,,,
CT,2003,2,344.36,,,,
CT,2003,3,352.57,,,,
CT,2003,4,365.49,,,,
CT,2004,1,371.83,,,,
CT,2004,2,383.91,,,,
CT,2004,3,403.4,,,,
CT,2004,4,411.14,,,,
CT,2005,1,421.64,,,,
CT,2005,2,435.8,,,,
CT,2005,3,447.83,,,,
CT,2005,4,456.84,,,,
CT,2006,1,462.83,,,,
CT,2006,2,465.11,,,,
CT,2006,3,465.55,,,,
CT,2006,4,468.2,,,,
CT,2007,1,471.33,,,,
CT,2007,2,467.66,,,,
CT,2007,3,463.9,,,,
CT,2007,4,463.17,,,,
CT,2008,1,462.65,,,,
CT,2008,2,451.8,,,,
CT,2008,3,437.85,,,,
CT,2008,4,434.19,,,,
CT,2009,1,437.64,,,,
CT,2009,2,423.41,,,,
CT,2009,3,412.71,,,,
CT,2009,4,411.36,,,,
CT,2010,1,406.56,,,,
CT,2010,2,402.07,,,,
CT,2010,3,406.59,,,,
CT,2010,4,407.3,,,,
CT,2011,1,396.76,,,,
CT,2011,2,389.5,,,,
CT,2011,3,390.65,,,,
CT,2011,4,393.73,,,,
CT,2012,1,387.19,,,,
CT,2012,2,383.2,,,,
CT,2012,3,384.23,,,,
CT,2012,4,385.54,,,,
CT,2013,1,383.65,,,,
CT,2013,2,381.97,,,,
CT,2013,3,381.53,,,,
CT,2013,4,378.52,,,,
CT,2014,1,377.16,,,,
CT,2014,2,380.35,,,,
CT,2014,3,382.87,,,,
CT,2014,4,382.6,,,,
CT,2015,1,387.37,,,,
CT,2015,2,388.62,,,,
CT,2015,3,386.3,,,,
CT,2015,4,385.92,,,,
CT,2016,1,386.03,,,,
CT,2016,2,388.02,,,,
CT,2016,3,391.36,,,,
CT,2016,4,391.73,,,,
CT,2017,1,386.22,,,,
CT,2017,2,391.69,,,,
CT,2017,3,394.19,,,,
CT,2017,4,394.05,,,,
CT,2018,1,392.22,,,,
CT,2018,2,395.41,,,,
CT,2018,3,399.08,,,,
CT,2018,4,397.34,,,,
CT,2019,1,399.11,,,,
CT,2019,2,405.7,,,,
CT,2019,3,410.24,,,,
CT,2019,4,412.53,,,,
CT,2020,1,414.15,,,,
CT,2020,2,418.55,,,,
CT,2020,3,427.58,,,,
CT,2020,4,439.47,,,,
CT,2021,1,450.66,,,,
CT,2021,2,473.86,,,,
CT,2021,3,500.16,,,,
CT,2021,4,510.22,,,,
DE,1975,1,77.2,,,,
DE,1975,2,89.74,,,,
DE,1975,3,115.93,,,,
DE,1975,4,71.89,,,,
DE,1976,1,79.74,,,,
DE,1976,2,84.65,,,,
DE,1976,3,80.55,,,,
DE,1976,4,87.02,,,,
DE,1977,1,89.93,,,,
DE,1977,2,77.99,,,,
DE,1977,3,82.19,,,,
DE,1977,4,82.87,,,,
DE,1978,1,85.32,,,,
DE,1978,2,89.35,,,,
DE,1978,3,85.49,,,,
DE,1978,4,83.76,,,,
DE,1979,1,86.45,,,,
DE,1979,2,87.04,,,,
DE,1979,3,95.1,,,,
DE,1979,4,96.3,,,,
DE,1980,1,100,,,,
DE,1980,2,107.17,,,,
DE,1980,3,109.98,,,,
DE,1980,4,106.69,,,,
DE,1981,1,109.37,,,,
DE,1981,2,104.05,,,,
DE,1981,3,116.21,,,,
DE,1981,4,107.53,,,,
DE,1982,1,102.44,,,,
DE,1982,2,113.28,,,,
DE,1982,3,113.36,,,,
DE,1982,4,116.13,,,,
DE,1983,1,116.72,,,,
DE,1983,2,119.03,,,,
DE,1983,3,122.38,,,,
DE,1983,4,127.97,,,,
DE,1984,1,125.32,,,,
DE,1984,2,128.68,,,,
DE,1984,3,131.88,,,,
DE,1984,4,133.87,,,,
DE,1985,1,136.92,,,,
DE,1985,2,140.84,,,,
DE,1985,3,143.32,,,,
DE,1985,4,145.82,,,,
DE,1986,1,151.16,,,,
DE,1986,2,154.6,,,,
DE,1986,3,159.35,,,,
DE,1986,4,164.76,,,,
DE,1987,1,171.26,,,,
DE,1987,2,175.4,,,,
DE,1987,3,182.5,,,,
DE,1987,4,187.34,,,,
DE,1988,1,190.12,,,,
DE,1988,2,195.71,,,,
DE,1988,3,201.36,,,,
DE,1988,4,206.38,,,,
DE,1989,1,209.73,,,,
DE,1989,2,216.44,,,,
DE,1989,3,221.57,,,,
DE,1989,4,222.92,,,,
DE,1990,1,226.34,,,,
DE,1990,2,225.55,,,,
DE,1990,3,223.91,,,,
DE,1990,4,223.83,,,,
DE,1991,1,227.23,,,,
DE,1991,2,227.98,,,,
DE,1991,3,228.07,,,,
DE,1991,4,231.17,,,,
DE,1992,1,231.16,,,,
DE,1992,2,229.55,,,,
DE,1992,3,230.74,,,,
DE,1992,4,232.8,,,,
DE,1993,1,231.45,,,,
DE,1993,2,232.42,,,,
DE,1993,3,231.94,,,,
DE,1993,4,232.62,,,,
DE,1994,1,231.66,,,,
DE,1994,2,229.06,,,,
DE,1994,3,226.72,,,,
DE,1994,4,225.83,,,,
DE,1995,1,226.46,,,,
DE,1995,2,227.34,,,,
DE,1995,3,231.06,,,,
DE,1995,4,230.93,,,,
DE,1996,1,233.76,,,,
DE,1996,2,231.28,,,,
DE,1996,3,232.22,,,,
DE,1996,4,234.24,,,,
DE,1997,1,234.13,,,,
DE,1997,2,234.52,,,,
DE,1997,3,236.58,,,,
DE,1997,4,238.31,,,,
DE,1998,1,242.22,,,,
DE,1998,2,242.97,,,,
DE,1998,3,244.14,,,,
DE,1998,4,245.5,,,,
DE,1999,1,249.39,,,,
DE,1999,2,251.14,,,,
DE,1999,3,255.27,,,,
DE,1999,4,256.62,,,,
DE,2000,1,260.79,,,,
DE,2000,2,265.3,,,,
DE,2000,3,270.41,,,,
DE,2000,4,273.92,,,,
DE,2001,1,279.78,,,,
DE,2001,2,284.52,,,,
DE,2001,3,290.21,,,,
DE,2001,4,294.16,,,,
DE,2002,1,299.25,,,,
DE,2002,2,306.93,,,,
DE,2002,3,314.75,,,,
DE,2002,4,319.84,,,,
DE,2003,1,324.55,,,,
DE,2003,2,331.42,,,,
DE,2003,3,339.06,,,,
DE,2003,4,351.83,,,,
DE,2004,1,362.93,,,,
DE,2004,2,370.94,,,,
DE,2004,3,393.26,,,,
DE,2004,4,405.27,,,,
DE,2005,1,416.49,,,,
DE,2005,2,434.29,,,,
DE,2005,3,453.75,,,,
DE,2005,4,463.26,,,,
DE,2006,1,472.65,,,,
DE,2006,2,481.7,,,,
DE,2006,3,486.33,,,,
DE,2006,4,495.26,,,,
DE,2007,1,495.5,,,,
DE,2007,2,499.23,,,,
DE,2007,3,494.21,,,,
DE,2007,4,494.8,,,,
DE,2008,1,491.52,,,,
DE,2008,2,484.78,,,,
DE,2008,3,473.67,,,,
DE,2008,4,468.18,,,,
DE,2009,1,470.64,,,,
DE,2009,2,456.59,,,,
DE,2009,3,445.67,,,,
DE,2009,4,441.83,,,,
DE,2010,1,438.81,,,,
DE,2010,2,434.2,,,,
DE,2010,3,433.84,,,,
DE,2010,4,430.55,,,,
DE,2011,1,419.87,,,,
DE,2011,2,407.92,,,,
DE,2011,3,403.98,,,,
DE,2011,4,409.1,,,,
DE,2012,1,405.9,,,,
DE,2012,2,397.43,,,,
DE,2012,3,400.45,,,,
DE,2012,4,403.1,,,,
DE,2013,1,403.14,,,,
DE,2013,2,403.7,,,,
DE,2013,3,405.24,,,,
DE,2013,4,408.31,,,,
DE,2014,1,407.19,,,,
DE,2014,2,410.85,,,,
DE,2014,3,415.69,,,,
DE,2014,4,414.59,,,,
DE,2015,1,421.22,,,,
DE,2015,2,420.62,,,,
DE,2015,3,423.41,,,,
DE,2015,4,425.13,,,,
DE,2016,1,426.14,,,,
DE,2016,2,430.43,,,,
DE,2016,3,434.9,,,,
DE,2016,4,437.68,,,,
DE,2017,1,437.09,,,,
DE,2017,2,439.21,,,,
DE,2017,3,440.4,,,,
DE,2017,4,444.37,,,,
DE,2018,1,451.37,,,,
DE,2018,2,453.66,,,,
DE,2018,3,455.75,,,,
DE,2018,4,459.38,,,,
DE,2019,1,462.66,,,,
DE,2019,2,469.93,,,,
DE,2019,3,475.39,,,,
DE,2019,4,478.55,,,,
DE,2020,1,484.6,,,,
DE,2020,2,488.57,,,,
DE,2020,3,498.51,,,,
DE,2020,4,506.36,,,,
DE,2021,1,521.46,,,,
DE,2021,2,543.13,,,,
DE,2021,3,570.95,,,,
DE,2021,4,589.71
